PARTICIPANT_ID,PROMPT_TYPE,SPEAKER_TYPE,SPEAKER_ID,VIDEO_SCENE,ITEM,RESPONSE_CORRECT?
23359,SUBJ,AUT,AUT_1,1.4,1.4-SUB-2-AUT-ALE,1
23359,SUBJ,AUT,AUT_2,1.4,1.4-SUB-2-AUT-CAL,1
23359,SUBJ,AUT,AUT_3,1.4,1.4-SUB-2-AUT-RAG,1
23359,SUBJ,NT,NT_3,1.4,1.4-SUB-2-NT-SAM,0
23359,SUBJ,AUT,AUT_1,2.3,2.3-SUB-1-AUT-ALE,1
23359,SUBJ,AUT,AUT_2,2.3,2.3-SUB-1-AUT-CAL,1
23359,SUBJ,NT,NT_3,2.3,2.3-SUB-1-AUT-SAM,1
23359,SUBJ,NT,NT_2,2.3,2.3-SUB-1-NT-STE,0
23359,OBJ,AUT,AUT_1,3.3,3.3-OBJ-2-AUT-ALE,0
23359,OBJ,AUT,AUT_2,3.3,3.3-OBJ-2-AUT-CAL,0
23359,OBJ,AUT,AUT_3,3.3,3.3-OBJ-2-AUT-RAG,0
23359,OBJ,NT,NT_2,3.3,3.3-OBJ-2-NT-STE,1
23359,OBJ,NT,NT_3,3.3,3.3-OBJ-2-NT-SAM,1
23359,OBJ,AUT,AUT_1,5.3,5.3-OBJ-1-AUT-ALE,1
23359,OBJ,AUT,AUT_2,5.3,5.3-OBJ-1-AUT-CAL,1
23359,OBJ,AUT,AUT_3,5.3,5.3-OBJ-1-AUT-RAG,1
23359,OBJ,NT,NT_1,5.3,5.3-OBJ-1-NT-BOB,1
23359,OBJ,NT,NT_2,5.3,5.3-OBJ-1-NT-STE,1
23359,OBJ,NT,NT_3,5.3,5.3-OBJ-1-NT-SAM,0
23359,SUBJ,AUT,AUT_1,5.5,5.5-SUB-2-AUT-ALE,1
23359,SUBJ,AUT,AUT_2,5.5,5.5-SUB-2-AUT-CAL,1
23359,SUBJ,AUT,AUT_3,5.5,5.5-SUB-2-AUT-RAG,1
23359,SUBJ,NT,NT_2,5.5,5.5-SUB-2-NT-STE,0
23359,SUBJ,NT,NT_3,5.5,5.5-SUB-2-NT-SAM,1
23359,CON,AUT,AUT_1,1.3,1.3-CON-2-AUT-ALE,0
23359,CON,AUT,AUT_2,1.3,1.3-CON-2-AUT-CAL,1
23359,CON,NT,NT_1,1.3,1.3-CON-2-NT-BOB,0
23359,CON,NT,NT_2,1.3,1.3-CON-2-NT-STE,0
23359,CON,NT,NT_3,1.3,1.3-CON-2-NT-SAM,0
23359,CON,AUT,AUT_1,1.7,1.7-CON-1-AUT-ALE,0
23359,CON,AUT,AUT_2,1.7,1.7-CON-1-AUT-CAL,0
23359,CON,AUT,AUT_3,1.7,1.7-CON-1-AUT-RAG,0
23359,CON,NT,NT_2,1.7,1.7-CON-1-NT-STE,0
23359,CON,NT,NT_3,1.7,1.7-CON-1-NT-SAM,0
23359,CON,AUT,AUT_1,4.4,4.4-CON-2-AUT-ALE,0
23359,CON,AUT,AUT_2,4.4,4.4-CON-2-AUT-CAL,1
23359,CON,AUT,AUT_3,4.4,4.4-CON-2-AUT-RAG,1
23359,CON,NT,NT_1,4.4,4.4-CON-2-NT-BOB,1
23359,CON,NT,NT_2,4.4,4.4-CON-2-NT-STE,1
23359,CON,NT,NT_3,4.4,4.4-CON-2-NT-SAM,1
jgc136,OBJ,AUT,AUT_1,1.2,1.2-OBJ-1-AUT-ALE,1
jgc136,OBJ,AUT,AUT_2,1.2,1.2-OBJ-1-AUT-CAL,1
jgc136,OBJ,AUT,AUT_3,1.2,1.2-OBJ-1-AUT-RAG,1
jgc136,OBJ,NT,NT_1,1.2,1.2-OBJ-1-NT-BOB,1
jgc136,OBJ,NT,NT_2,1.2,1.2-OBJ-1-NT-STE,1
jgc136,SUBJ,AUT,AUT_1,1.4,1.4-SUB-2-AUT-ALE,0
jgc136,SUBJ,AUT,AUT_2,1.4,1.4-SUB-2-AUT-CAL,0
jgc136,SUBJ,AUT,AUT_3,1.4,1.4-SUB-2-AUT-RAG,0
jgc136,SUBJ,NT,NT_3,1.4,1.4-SUB-2-NT-SAM,0
jgc136,SUBJ,AUT,AUT_1,2.3,2.3-SUB-1-AUT-ALE,0
jgc136,SUBJ,AUT,AUT_2,2.3,2.3-SUB-1-AUT-CAL,1
jgc136,SUBJ,NT,NT_3,2.3,2.3-SUB-1-AUT-SAM,0
jgc136,SUBJ,NT,NT_2,2.3,2.3-SUB-1-NT-STE,1
jgc136,OBJ,AUT,AUT_1,3.3,3.3-OBJ-2-AUT-ALE,1
jgc136,OBJ,AUT,AUT_2,3.3,3.3-OBJ-2-AUT-CAL,1
jgc136,OBJ,AUT,AUT_3,3.3,3.3-OBJ-2-AUT-RAG,0
jgc136,OBJ,NT,NT_2,3.3,3.3-OBJ-2-NT-STE,1
jgc136,OBJ,NT,NT_3,3.3,3.3-OBJ-2-NT-SAM,1
jgc136,OBJ,AUT,AUT_1,5.3,5.3-OBJ-1-AUT-ALE,0
jgc136,OBJ,AUT,AUT_2,5.3,5.3-OBJ-1-AUT-CAL,0
jgc136,OBJ,AUT,AUT_3,5.3,5.3-OBJ-1-AUT-RAG,1
jgc136,OBJ,NT,NT_1,5.3,5.3-OBJ-1-NT-BOB,0
jgc136,OBJ,NT,NT_2,5.3,5.3-OBJ-1-NT-STE,1
jgc136,OBJ,NT,NT_3,5.3,5.3-OBJ-1-NT-SAM,1
jgc136,SUBJ,AUT,AUT_1,5.5,5.5-SUB-2-AUT-ALE,1
jgc136,SUBJ,AUT,AUT_2,5.5,5.5-SUB-2-AUT-CAL,1
jgc136,SUBJ,AUT,AUT_3,5.5,5.5-SUB-2-AUT-RAG,0
jgc136,SUBJ,NT,NT_2,5.5,5.5-SUB-2-NT-STE,1
jgc136,SUBJ,NT,NT_3,5.5,5.5-SUB-2-NT-SAM,0
jgc136,CON,AUT,AUT_1,1.3,1.3-CON-2-AUT-ALE,0
jgc136,CON,AUT,AUT_2,1.3,1.3-CON-2-AUT-CAL,0
jgc136,CON,NT,NT_1,1.3,1.3-CON-2-NT-BOB,0
jgc136,CON,NT,NT_2,1.3,1.3-CON-2-NT-STE,0
jgc136,CON,NT,NT_3,1.3,1.3-CON-2-NT-SAM,0
jgc136,CON,AUT,AUT_1,1.7,1.7-CON-1-AUT-ALE,0
jgc136,CON,AUT,AUT_2,1.7,1.7-CON-1-AUT-CAL,0
jgc136,CON,AUT,AUT_3,1.7,1.7-CON-1-AUT-RAG,1
jgc136,CON,NT,NT_2,1.7,1.7-CON-1-NT-STE,1
jgc136,CON,NT,NT_3,1.7,1.7-CON-1-NT-SAM,0
jgc136,CON,AUT,AUT_1,4.4,4.4-CON-2-AUT-ALE,0
jgc136,CON,AUT,AUT_2,4.4,4.4-CON-2-AUT-CAL,1
jgc136,CON,AUT,AUT_3,4.4,4.4-CON-2-AUT-RAG,1
jgc136,CON,NT,NT_1,4.4,4.4-CON-2-NT-BOB,0
jgc136,CON,NT,NT_2,4.4,4.4-CON-2-NT-STE,0
jgc136,CON,NT,NT_3,4.4,4.4-CON-2-NT-SAM,1
23473,OBJ,AUT,AUT_1,1.2,1.2-OBJ-1-AUT-ALE,1
23473,OBJ,AUT,AUT_2,1.2,1.2-OBJ-1-AUT-CAL,0
23473,OBJ,AUT,AUT_3,1.2,1.2-OBJ-1-AUT-RAG,0
23473,OBJ,NT,NT_1,1.2,1.2-OBJ-1-NT-BOB,1
23473,OBJ,NT,NT_2,1.2,1.2-OBJ-1-NT-STE,1
23473,SUBJ,AUT,AUT_1,1.4,1.4-SUB-2-AUT-ALE,1
23473,SUBJ,AUT,AUT_2,1.4,1.4-SUB-2-AUT-CAL,1
23473,SUBJ,AUT,AUT_3,1.4,1.4-SUB-2-AUT-RAG,1
23473,SUBJ,NT,NT_3,1.4,1.4-SUB-2-NT-SAM,0
23473,SUBJ,AUT,AUT_1,2.3,2.3-SUB-1-AUT-ALE,0
23473,SUBJ,AUT,AUT_2,2.3,2.3-SUB-1-AUT-CAL,1
23473,SUBJ,NT,NT_3,2.3,2.3-SUB-1-AUT-SAM,1
23473,SUBJ,NT,NT_2,2.3,2.3-SUB-1-NT-STE,0
23473,OBJ,AUT,AUT_1,3.3,3.3-OBJ-2-AUT-ALE,1
23473,OBJ,AUT,AUT_2,3.3,3.3-OBJ-2-AUT-CAL,0
23473,OBJ,AUT,AUT_3,3.3,3.3-OBJ-2-AUT-RAG,0
23473,OBJ,NT,NT_2,3.3,3.3-OBJ-2-NT-STE,0
23473,OBJ,NT,NT_3,3.3,3.3-OBJ-2-NT-SAM,1
23473,OBJ,AUT,AUT_1,5.3,5.3-OBJ-1-AUT-ALE,1
23473,OBJ,AUT,AUT_2,5.3,5.3-OBJ-1-AUT-CAL,0
23473,OBJ,AUT,AUT_3,5.3,5.3-OBJ-1-AUT-RAG,1
23473,OBJ,NT,NT_1,5.3,5.3-OBJ-1-NT-BOB,1
23473,OBJ,NT,NT_2,5.3,5.3-OBJ-1-NT-STE,0
23473,OBJ,NT,NT_3,5.3,5.3-OBJ-1-NT-SAM,0
23473,SUBJ,AUT,AUT_1,5.5,5.5-SUB-2-AUT-ALE,1
23473,SUBJ,AUT,AUT_2,5.5,5.5-SUB-2-AUT-CAL,1
23473,SUBJ,AUT,AUT_3,5.5,5.5-SUB-2-AUT-RAG,1
23473,SUBJ,NT,NT_2,5.5,5.5-SUB-2-NT-STE,0
23473,SUBJ,NT,NT_3,5.5,5.5-SUB-2-NT-SAM,1
23473,CON,AUT,AUT_1,1.3,1.3-CON-2-AUT-ALE,0
23473,CON,AUT,AUT_2,1.3,1.3-CON-2-AUT-CAL,1
23473,CON,NT,NT_1,1.3,1.3-CON-2-NT-BOB,0
23473,CON,NT,NT_2,1.3,1.3-CON-2-NT-STE,0
23473,CON,NT,NT_3,1.3,1.3-CON-2-NT-SAM,0
23473,CON,AUT,AUT_1,1.7,1.7-CON-1-AUT-ALE,0
23473,CON,AUT,AUT_2,1.7,1.7-CON-1-AUT-CAL,1
23473,CON,AUT,AUT_3,1.7,1.7-CON-1-AUT-RAG,0
23473,CON,NT,NT_2,1.7,1.7-CON-1-NT-STE,0
23473,CON,NT,NT_3,1.7,1.7-CON-1-NT-SAM,0
23473,CON,AUT,AUT_1,4.4,4.4-CON-2-AUT-ALE,0
23473,CON,AUT,AUT_2,4.4,4.4-CON-2-AUT-CAL,1
23473,CON,AUT,AUT_3,4.4,4.4-CON-2-AUT-RAG,1
23473,CON,NT,NT_1,4.4,4.4-CON-2-NT-BOB,1
23473,CON,NT,NT_2,4.4,4.4-CON-2-NT-STE,1
23473,CON,NT,NT_3,4.4,4.4-CON-2-NT-SAM,1
18820,OBJ,AUT,AUT_1,1.2,1.2-OBJ-1-AUT-ALE,1
18820,OBJ,AUT,AUT_2,1.2,1.2-OBJ-1-AUT-CAL,1
18820,OBJ,AUT,AUT_3,1.2,1.2-OBJ-1-AUT-RAG,1
18820,OBJ,NT,NT_1,1.2,1.2-OBJ-1-NT-BOB,1
18820,OBJ,NT,NT_2,1.2,1.2-OBJ-1-NT-STE,1
18820,SUBJ,AUT,AUT_1,1.4,1.4-SUB-2-AUT-ALE,0
18820,SUBJ,AUT,AUT_2,1.4,1.4-SUB-2-AUT-CAL,0
18820,SUBJ,AUT,AUT_3,1.4,1.4-SUB-2-AUT-RAG,0
18820,SUBJ,NT,NT_3,1.4,1.4-SUB-2-NT-SAM,0
18820,SUBJ,AUT,AUT_1,2.3,2.3-SUB-1-AUT-ALE,0
18820,SUBJ,AUT,AUT_2,2.3,2.3-SUB-1-AUT-CAL,1
18820,SUBJ,NT,NT_3,2.3,2.3-SUB-1-AUT-SAM,1
18820,SUBJ,NT,NT_2,2.3,2.3-SUB-1-NT-STE,1
18820,OBJ,AUT,AUT_1,3.3,3.3-OBJ-2-AUT-ALE,1
18820,OBJ,AUT,AUT_2,3.3,3.3-OBJ-2-AUT-CAL,1
18820,OBJ,AUT,AUT_3,3.3,3.3-OBJ-2-AUT-RAG,1
18820,OBJ,NT,NT_2,3.3,3.3-OBJ-2-NT-STE,1
18820,OBJ,NT,NT_3,3.3,3.3-OBJ-2-NT-SAM,1
18820,OBJ,AUT,AUT_1,5.3,5.3-OBJ-1-AUT-ALE,1
18820,OBJ,AUT,AUT_2,5.3,5.3-OBJ-1-AUT-CAL,1
18820,OBJ,AUT,AUT_3,5.3,5.3-OBJ-1-AUT-RAG,1
18820,OBJ,NT,NT_1,5.3,5.3-OBJ-1-NT-BOB,1
18820,OBJ,NT,NT_2,5.3,5.3-OBJ-1-NT-STE,1
18820,OBJ,NT,NT_3,5.3,5.3-OBJ-1-NT-SAM,1
18820,SUBJ,AUT,AUT_1,5.5,5.5-SUB-2-AUT-ALE,0
18820,SUBJ,AUT,AUT_2,5.5,5.5-SUB-2-AUT-CAL,1
18820,SUBJ,AUT,AUT_3,5.5,5.5-SUB-2-AUT-RAG,1
18820,SUBJ,NT,NT_2,5.5,5.5-SUB-2-NT-STE,0
18820,SUBJ,NT,NT_3,5.5,5.5-SUB-2-NT-SAM,0
18820,CON,AUT,AUT_1,1.3,1.3-CON-2-AUT-ALE,0
18820,CON,AUT,AUT_2,1.3,1.3-CON-2-AUT-CAL,0
18820,CON,NT,NT_1,1.3,1.3-CON-2-NT-BOB,0
18820,CON,NT,NT_2,1.3,1.3-CON-2-NT-STE,1
18820,CON,NT,NT_3,1.3,1.3-CON-2-NT-SAM,0
18820,CON,AUT,AUT_1,1.7,1.7-CON-1-AUT-ALE,0
18820,CON,AUT,AUT_2,1.7,1.7-CON-1-AUT-CAL,0
18820,CON,AUT,AUT_3,1.7,1.7-CON-1-AUT-RAG,0
18820,CON,NT,NT_2,1.7,1.7-CON-1-NT-STE,1
18820,CON,NT,NT_3,1.7,1.7-CON-1-NT-SAM,1
18820,CON,AUT,AUT_1,4.4,4.4-CON-2-AUT-ALE,0
18820,CON,AUT,AUT_2,4.4,4.4-CON-2-AUT-CAL,1
18820,CON,AUT,AUT_3,4.4,4.4-CON-2-AUT-RAG,0
18820,CON,NT,NT_1,4.4,4.4-CON-2-NT-BOB,1
18820,CON,NT,NT_2,4.4,4.4-CON-2-NT-STE,1
18820,CON,NT,NT_3,4.4,4.4-CON-2-NT-SAM,0
18142,OBJ,AUT,AUT_1,1.2,1.2-OBJ-1-AUT-ALE,1
18142,OBJ,AUT,AUT_2,1.2,1.2-OBJ-1-AUT-CAL,0
18142,OBJ,AUT,AUT_3,1.2,1.2-OBJ-1-AUT-RAG,0
18142,OBJ,NT,NT_1,1.2,1.2-OBJ-1-NT-BOB,1
18142,OBJ,NT,NT_2,1.2,1.2-OBJ-1-NT-STE,1
18142,SUBJ,AUT,AUT_1,1.4,1.4-SUB-2-AUT-ALE,1
18142,SUBJ,AUT,AUT_2,1.4,1.4-SUB-2-AUT-CAL,1
18142,SUBJ,AUT,AUT_3,1.4,1.4-SUB-2-AUT-RAG,0
18142,SUBJ,NT,NT_3,1.4,1.4-SUB-2-NT-SAM,0
18142,SUBJ,AUT,AUT_1,2.3,2.3-SUB-1-AUT-ALE,1
18142,SUBJ,AUT,AUT_2,2.3,2.3-SUB-1-AUT-CAL,1
18142,SUBJ,NT,NT_3,2.3,2.3-SUB-1-AUT-SAM,1
18142,SUBJ,NT,NT_2,2.3,2.3-SUB-1-NT-STE,0
18142,OBJ,AUT,AUT_1,3.3,3.3-OBJ-2-AUT-ALE,1
18142,OBJ,AUT,AUT_2,3.3,3.3-OBJ-2-AUT-CAL,0
18142,OBJ,AUT,AUT_3,3.3,3.3-OBJ-2-AUT-RAG,0
18142,OBJ,NT,NT_2,3.3,3.3-OBJ-2-NT-STE,1
18142,OBJ,NT,NT_3,3.3,3.3-OBJ-2-NT-SAM,1
18142,OBJ,AUT,AUT_1,5.3,5.3-OBJ-1-AUT-ALE,1
18142,OBJ,AUT,AUT_2,5.3,5.3-OBJ-1-AUT-CAL,1
18142,OBJ,AUT,AUT_3,5.3,5.3-OBJ-1-AUT-RAG,1
18142,OBJ,NT,NT_1,5.3,5.3-OBJ-1-NT-BOB,0
18142,OBJ,NT,NT_2,5.3,5.3-OBJ-1-NT-STE,1
18142,OBJ,NT,NT_3,5.3,5.3-OBJ-1-NT-SAM,0
18142,SUBJ,AUT,AUT_1,5.5,5.5-SUB-2-AUT-ALE,1
18142,SUBJ,AUT,AUT_2,5.5,5.5-SUB-2-AUT-CAL,1
18142,SUBJ,AUT,AUT_3,5.5,5.5-SUB-2-AUT-RAG,0
18142,SUBJ,NT,NT_2,5.5,5.5-SUB-2-NT-STE,0
18142,SUBJ,NT,NT_3,5.5,5.5-SUB-2-NT-SAM,0
18142,CON,AUT,AUT_1,1.3,1.3-CON-2-AUT-ALE,0
18142,CON,AUT,AUT_2,1.3,1.3-CON-2-AUT-CAL,0
18142,CON,NT,NT_1,1.3,1.3-CON-2-NT-BOB,0
18142,CON,NT,NT_2,1.3,1.3-CON-2-NT-STE,0
18142,CON,NT,NT_3,1.3,1.3-CON-2-NT-SAM,0
18142,CON,AUT,AUT_1,1.7,1.7-CON-1-AUT-ALE,0
18142,CON,AUT,AUT_2,1.7,1.7-CON-1-AUT-CAL,0
18142,CON,AUT,AUT_3,1.7,1.7-CON-1-AUT-RAG,0
18142,CON,NT,NT_2,1.7,1.7-CON-1-NT-STE,0
18142,CON,NT,NT_3,1.7,1.7-CON-1-NT-SAM,0
18142,CON,AUT,AUT_1,4.4,4.4-CON-2-AUT-ALE,0
18142,CON,AUT,AUT_2,4.4,4.4-CON-2-AUT-CAL,0
18142,CON,AUT,AUT_3,4.4,4.4-CON-2-AUT-RAG,0
18142,CON,NT,NT_1,4.4,4.4-CON-2-NT-BOB,0
18142,CON,NT,NT_2,4.4,4.4-CON-2-NT-STE,0
18142,CON,NT,NT_3,4.4,4.4-CON-2-NT-SAM,0
21286,OBJ,AUT,AUT_1,1.2,1.2-OBJ-1-AUT-ALE,0
21286,OBJ,AUT,AUT_2,1.2,1.2-OBJ-1-AUT-CAL,0
21286,OBJ,AUT,AUT_3,1.2,1.2-OBJ-1-AUT-RAG,1
21286,OBJ,NT,NT_1,1.2,1.2-OBJ-1-NT-BOB,1
21286,OBJ,NT,NT_2,1.2,1.2-OBJ-1-NT-STE,1
21286,SUBJ,AUT,AUT_1,1.4,1.4-SUB-2-AUT-ALE,0
21286,SUBJ,AUT,AUT_2,1.4,1.4-SUB-2-AUT-CAL,1
21286,SUBJ,AUT,AUT_3,1.4,1.4-SUB-2-AUT-RAG,1
21286,SUBJ,NT,NT_3,1.4,1.4-SUB-2-NT-SAM,1
21286,SUBJ,AUT,AUT_1,2.3,2.3-SUB-1-AUT-ALE,1
21286,SUBJ,AUT,AUT_2,2.3,2.3-SUB-1-AUT-CAL,1
21286,SUBJ,NT,NT_3,2.3,2.3-SUB-1-AUT-SAM,1
21286,SUBJ,NT,NT_2,2.3,2.3-SUB-1-NT-STE,1
21286,OBJ,AUT,AUT_1,3.3,3.3-OBJ-2-AUT-ALE,1
21286,OBJ,AUT,AUT_2,3.3,3.3-OBJ-2-AUT-CAL,1
21286,OBJ,AUT,AUT_3,3.3,3.3-OBJ-2-AUT-RAG,0
21286,OBJ,NT,NT_2,3.3,3.3-OBJ-2-NT-STE,1
21286,OBJ,NT,NT_3,3.3,3.3-OBJ-2-NT-SAM,1
21286,OBJ,AUT,AUT_1,5.3,5.3-OBJ-1-AUT-ALE,1
21286,OBJ,AUT,AUT_2,5.3,5.3-OBJ-1-AUT-CAL,1
21286,OBJ,AUT,AUT_3,5.3,5.3-OBJ-1-AUT-RAG,0
21286,OBJ,NT,NT_1,5.3,5.3-OBJ-1-NT-BOB,0
21286,OBJ,NT,NT_2,5.3,5.3-OBJ-1-NT-STE,1
21286,OBJ,NT,NT_3,5.3,5.3-OBJ-1-NT-SAM,1
21286,SUBJ,AUT,AUT_1,5.5,5.5-SUB-2-AUT-ALE,0
21286,SUBJ,AUT,AUT_2,5.5,5.5-SUB-2-AUT-CAL,1
21286,SUBJ,AUT,AUT_3,5.5,5.5-SUB-2-AUT-RAG,1
21286,SUBJ,NT,NT_2,5.5,5.5-SUB-2-NT-STE,0
21286,SUBJ,NT,NT_3,5.5,5.5-SUB-2-NT-SAM,1
21286,CON,AUT,AUT_1,1.3,1.3-CON-2-AUT-ALE,0
21286,CON,AUT,AUT_2,1.3,1.3-CON-2-AUT-CAL,0
21286,CON,NT,NT_1,1.3,1.3-CON-2-NT-BOB,0
21286,CON,NT,NT_2,1.3,1.3-CON-2-NT-STE,1
21286,CON,NT,NT_3,1.3,1.3-CON-2-NT-SAM,1
21286,CON,AUT,AUT_1,1.7,1.7-CON-1-AUT-ALE,1
21286,CON,AUT,AUT_2,1.7,1.7-CON-1-AUT-CAL,1
21286,CON,AUT,AUT_3,1.7,1.7-CON-1-AUT-RAG,0
21286,CON,NT,NT_2,1.7,1.7-CON-1-NT-STE,1
21286,CON,NT,NT_3,1.7,1.7-CON-1-NT-SAM,1
21286,CON,AUT,AUT_1,4.4,4.4-CON-2-AUT-ALE,0
21286,CON,AUT,AUT_2,4.4,4.4-CON-2-AUT-CAL,1
21286,CON,AUT,AUT_3,4.4,4.4-CON-2-AUT-RAG,1
21286,CON,NT,NT_1,4.4,4.4-CON-2-NT-BOB,1
21286,CON,NT,NT_2,4.4,4.4-CON-2-NT-STE,1
21286,CON,NT,NT_3,4.4,4.4-CON-2-NT-SAM,0
19798,OBJ,AUT,AUT_1,1.2,1.2-OBJ-1-AUT-ALE,0
19798,OBJ,AUT,AUT_2,1.2,1.2-OBJ-1-AUT-CAL,1
19798,OBJ,AUT,AUT_3,1.2,1.2-OBJ-1-AUT-RAG,1
19798,OBJ,NT,NT_1,1.2,1.2-OBJ-1-NT-BOB,0
19798,OBJ,NT,NT_2,1.2,1.2-OBJ-1-NT-STE,1
19798,SUBJ,AUT,AUT_1,1.4,1.4-SUB-2-AUT-ALE,1
19798,SUBJ,AUT,AUT_2,1.4,1.4-SUB-2-AUT-CAL,0
19798,SUBJ,AUT,AUT_3,1.4,1.4-SUB-2-AUT-RAG,1
19798,SUBJ,NT,NT_3,1.4,1.4-SUB-2-NT-SAM,0
19798,SUBJ,AUT,AUT_1,2.3,2.3-SUB-1-AUT-ALE,0
19798,SUBJ,AUT,AUT_2,2.3,2.3-SUB-1-AUT-CAL,1
19798,SUBJ,NT,NT_3,2.3,2.3-SUB-1-AUT-SAM,1
19798,SUBJ,NT,NT_2,2.3,2.3-SUB-1-NT-STE,0
19798,OBJ,AUT,AUT_1,3.3,3.3-OBJ-2-AUT-ALE,0
19798,OBJ,AUT,AUT_2,3.3,3.3-OBJ-2-AUT-CAL,0
19798,OBJ,AUT,AUT_3,3.3,3.3-OBJ-2-AUT-RAG,1
19798,OBJ,NT,NT_2,3.3,3.3-OBJ-2-NT-STE,1
19798,OBJ,NT,NT_3,3.3,3.3-OBJ-2-NT-SAM,1
19798,OBJ,AUT,AUT_1,5.3,5.3-OBJ-1-AUT-ALE,1
19798,OBJ,AUT,AUT_2,5.3,5.3-OBJ-1-AUT-CAL,0
19798,OBJ,AUT,AUT_3,5.3,5.3-OBJ-1-AUT-RAG,1
19798,OBJ,NT,NT_1,5.3,5.3-OBJ-1-NT-BOB,1
19798,OBJ,NT,NT_2,5.3,5.3-OBJ-1-NT-STE,0
19798,OBJ,NT,NT_3,5.3,5.3-OBJ-1-NT-SAM,1
19798,SUBJ,AUT,AUT_1,5.5,5.5-SUB-2-AUT-ALE,1
19798,SUBJ,AUT,AUT_2,5.5,5.5-SUB-2-AUT-CAL,1
19798,SUBJ,AUT,AUT_3,5.5,5.5-SUB-2-AUT-RAG,0
19798,SUBJ,NT,NT_2,5.5,5.5-SUB-2-NT-STE,0
19798,SUBJ,NT,NT_3,5.5,5.5-SUB-2-NT-SAM,0
19798,CON,AUT,AUT_1,1.3,1.3-CON-2-AUT-ALE,0
19798,CON,AUT,AUT_2,1.3,1.3-CON-2-AUT-CAL,0
19798,CON,NT,NT_1,1.3,1.3-CON-2-NT-BOB,0
19798,CON,NT,NT_2,1.3,1.3-CON-2-NT-STE,0
19798,CON,NT,NT_3,1.3,1.3-CON-2-NT-SAM,0
19798,CON,AUT,AUT_1,1.7,1.7-CON-1-AUT-ALE,1
19798,CON,AUT,AUT_2,1.7,1.7-CON-1-AUT-CAL,0
19798,CON,AUT,AUT_3,1.7,1.7-CON-1-AUT-RAG,1
19798,CON,NT,NT_2,1.7,1.7-CON-1-NT-STE,0
19798,CON,NT,NT_3,1.7,1.7-CON-1-NT-SAM,0
19798,CON,AUT,AUT_1,4.4,4.4-CON-2-AUT-ALE,0
19798,CON,AUT,AUT_2,4.4,4.4-CON-2-AUT-CAL,0
19798,CON,AUT,AUT_3,4.4,4.4-CON-2-AUT-RAG,0
19798,CON,NT,NT_1,4.4,4.4-CON-2-NT-BOB,0
19798,CON,NT,NT_2,4.4,4.4-CON-2-NT-STE,0
19798,CON,NT,NT_3,4.4,4.4-CON-2-NT-SAM,0
19165,OBJ,AUT,AUT_1,1.2,1.2-OBJ-1-AUT-ALE,1
19165,OBJ,AUT,AUT_2,1.2,1.2-OBJ-1-AUT-CAL,1
19165,OBJ,AUT,AUT_3,1.2,1.2-OBJ-1-AUT-RAG,1
19165,OBJ,NT,NT_1,1.2,1.2-OBJ-1-NT-BOB,1
19165,OBJ,NT,NT_2,1.2,1.2-OBJ-1-NT-STE,1
19165,SUBJ,AUT,AUT_1,1.4,1.4-SUB-2-AUT-ALE,1
19165,SUBJ,AUT,AUT_2,1.4,1.4-SUB-2-AUT-CAL,1
19165,SUBJ,AUT,AUT_3,1.4,1.4-SUB-2-AUT-RAG,1
19165,SUBJ,NT,NT_3,1.4,1.4-SUB-2-NT-SAM,1
19165,SUBJ,AUT,AUT_1,2.3,2.3-SUB-1-AUT-ALE,1
19165,SUBJ,AUT,AUT_2,2.3,2.3-SUB-1-AUT-CAL,1
