PARTICIPANT_ID,PROMPT_TYPE,SPEAKER_TYPE,SPEAKER_ID,VIDEO_SCENE,ITEM,RESPONSE_CORRECT?
19165,SUBJ,NT,NT_3,2.3,2.3-SUB-1-AUT-SAM,1
19165,SUBJ,NT,NT_2,2.3,2.3-SUB-1-NT-STE,1
19165,OBJ,AUT,AUT_1,3.3,3.3-OBJ-2-AUT-ALE,1
19165,OBJ,AUT,AUT_2,3.3,3.3-OBJ-2-AUT-CAL,1
19165,OBJ,AUT,AUT_3,3.3,3.3-OBJ-2-AUT-RAG,1
19165,OBJ,NT,NT_2,3.3,3.3-OBJ-2-NT-STE,1
19165,OBJ,NT,NT_3,3.3,3.3-OBJ-2-NT-SAM,1
19165,OBJ,AUT,AUT_1,5.3,5.3-OBJ-1-AUT-ALE,0
19165,OBJ,AUT,AUT_2,5.3,5.3-OBJ-1-AUT-CAL,0
19165,OBJ,AUT,AUT_3,5.3,5.3-OBJ-1-AUT-RAG,0
19165,OBJ,NT,NT_1,5.3,5.3-OBJ-1-NT-BOB,0
19165,OBJ,NT,NT_2,5.3,5.3-OBJ-1-NT-STE,0
19165,OBJ,NT,NT_3,5.3,5.3-OBJ-1-NT-SAM,0
19165,SUBJ,AUT,AUT_1,5.5,5.5-SUB-2-AUT-ALE,1
19165,SUBJ,AUT,AUT_2,5.5,5.5-SUB-2-AUT-CAL,1
19165,SUBJ,AUT,AUT_3,5.5,5.5-SUB-2-AUT-RAG,1
19165,SUBJ,NT,NT_2,5.5,5.5-SUB-2-NT-STE,1
19165,SUBJ,NT,NT_3,5.5,5.5-SUB-2-NT-SAM,1
19165,CON,AUT,AUT_1,1.3,1.3-CON-2-AUT-ALE,0
19165,CON,AUT,AUT_2,1.3,1.3-CON-2-AUT-CAL,0
19165,CON,NT,NT_1,1.3,1.3-CON-2-NT-BOB,0
19165,CON,NT,NT_2,1.3,1.3-CON-2-NT-STE,0
19165,CON,NT,NT_3,1.3,1.3-CON-2-NT-SAM,0
19165,CON,AUT,AUT_1,1.7,1.7-CON-1-AUT-ALE,0
19165,CON,AUT,AUT_2,1.7,1.7-CON-1-AUT-CAL,0
19165,CON,AUT,AUT_3,1.7,1.7-CON-1-AUT-RAG,0
19165,CON,NT,NT_2,1.7,1.7-CON-1-NT-STE,0
19165,CON,NT,NT_3,1.7,1.7-CON-1-NT-SAM,0
19165,CON,AUT,AUT_1,4.4,4.4-CON-2-AUT-ALE,1
19165,CON,AUT,AUT_2,4.4,4.4-CON-2-AUT-CAL,1
19165,CON,AUT,AUT_3,4.4,4.4-CON-2-AUT-RAG,1
19165,CON,NT,NT_1,4.4,4.4-CON-2-NT-BOB,1
19165,CON,NT,NT_2,4.4,4.4-CON-2-NT-STE,1
19165,CON,NT,NT_3,4.4,4.4-CON-2-NT-SAM,1
23404,OBJ,AUT,AUT_1,1.2,1.2-OBJ-1-AUT-ALE,1
23404,OBJ,AUT,AUT_2,1.2,1.2-OBJ-1-AUT-CAL,1
23404,OBJ,AUT,AUT_3,1.2,1.2-OBJ-1-AUT-RAG,0
23404,OBJ,NT,NT_1,1.2,1.2-OBJ-1-NT-BOB,1
23404,OBJ,NT,NT_2,1.2,1.2-OBJ-1-NT-STE,1
23404,SUBJ,AUT,AUT_1,1.4,1.4-SUB-2-AUT-ALE,1
23404,SUBJ,AUT,AUT_2,1.4,1.4-SUB-2-AUT-CAL,1
23404,SUBJ,AUT,AUT_3,1.4,1.4-SUB-2-AUT-RAG,1
23404,SUBJ,NT,NT_3,1.4,1.4-SUB-2-NT-SAM,1
23404,SUBJ,AUT,AUT_1,2.3,2.3-SUB-1-AUT-ALE,0
23404,SUBJ,AUT,AUT_2,2.3,2.3-SUB-1-AUT-CAL,1
23404,SUBJ,NT,NT_3,2.3,2.3-SUB-1-AUT-SAM,1
23404,SUBJ,NT,NT_2,2.3,2.3-SUB-1-NT-STE,0
23404,OBJ,AUT,AUT_1,3.3,3.3-OBJ-2-AUT-ALE,1
23404,OBJ,AUT,AUT_2,3.3,3.3-OBJ-2-AUT-CAL,1
23404,OBJ,AUT,AUT_3,3.3,3.3-OBJ-2-AUT-RAG,1
23404,OBJ,NT,NT_2,3.3,3.3-OBJ-2-NT-STE,1
23404,OBJ,NT,NT_3,3.3,3.3-OBJ-2-NT-SAM,1
23404,OBJ,AUT,AUT_1,5.3,5.3-OBJ-1-AUT-ALE,1
23404,OBJ,AUT,AUT_2,5.3,5.3-OBJ-1-AUT-CAL,0
23404,OBJ,AUT,AUT_3,5.3,5.3-OBJ-1-AUT-RAG,1
23404,OBJ,NT,NT_1,5.3,5.3-OBJ-1-NT-BOB,1
23404,OBJ,NT,NT_2,5.3,5.3-OBJ-1-NT-STE,1
23404,OBJ,NT,NT_3,5.3,5.3-OBJ-1-NT-SAM,1
23404,SUBJ,AUT,AUT_1,5.5,5.5-SUB-2-AUT-ALE,1
23404,SUBJ,AUT,AUT_2,5.5,5.5-SUB-2-AUT-CAL,1
23404,SUBJ,AUT,AUT_3,5.5,5.5-SUB-2-AUT-RAG,1
23404,SUBJ,NT,NT_2,5.5,5.5-SUB-2-NT-STE,0
23404,SUBJ,NT,NT_3,5.5,5.5-SUB-2-NT-SAM,0
23404,CON,AUT,AUT_1,1.3,1.3-CON-2-AUT-ALE,0
23404,CON,AUT,AUT_2,1.3,1.3-CON-2-AUT-CAL,1
23404,CON,NT,NT_1,1.3,1.3-CON-2-NT-BOB,0
23404,CON,NT,NT_2,1.3,1.3-CON-2-NT-STE,0
23404,CON,NT,NT_3,1.3,1.3-CON-2-NT-SAM,0
23404,CON,AUT,AUT_1,1.7,1.7-CON-1-AUT-ALE,0
23404,CON,AUT,AUT_2,1.7,1.7-CON-1-AUT-CAL,1
23404,CON,AUT,AUT_3,1.7,1.7-CON-1-AUT-RAG,0
23404,CON,NT,NT_2,1.7,1.7-CON-1-NT-STE,0
23404,CON,NT,NT_3,1.7,1.7-CON-1-NT-SAM,0
23404,CON,AUT,AUT_1,4.4,4.4-CON-2-AUT-ALE,0
23404,CON,AUT,AUT_2,4.4,4.4-CON-2-AUT-CAL,1
23404,CON,AUT,AUT_3,4.4,4.4-CON-2-AUT-RAG,1
23404,CON,NT,NT_1,4.4,4.4-CON-2-NT-BOB,1
23404,CON,NT,NT_2,4.4,4.4-CON-2-NT-STE,1
23404,CON,NT,NT_3,4.4,4.4-CON-2-NT-SAM,1
23566,OBJ,AUT,AUT_1,1.2,1.2-OBJ-1-AUT-ALE,0
23566,OBJ,AUT,AUT_2,1.2,1.2-OBJ-1-AUT-CAL,0
23566,OBJ,AUT,AUT_3,1.2,1.2-OBJ-1-AUT-RAG,0
23566,OBJ,NT,NT_1,1.2,1.2-OBJ-1-NT-BOB,0
23566,OBJ,NT,NT_2,1.2,1.2-OBJ-1-NT-STE,0
23566,SUBJ,AUT,AUT_1,1.4,1.4-SUB-2-AUT-ALE,1
23566,SUBJ,AUT,AUT_2,1.4,1.4-SUB-2-AUT-CAL,1
23566,SUBJ,AUT,AUT_3,1.4,1.4-SUB-2-AUT-RAG,1
23566,SUBJ,NT,NT_3,1.4,1.4-SUB-2-NT-SAM,1
23566,SUBJ,AUT,AUT_1,2.3,2.3-SUB-1-AUT-ALE,1
23566,SUBJ,AUT,AUT_2,2.3,2.3-SUB-1-AUT-CAL,1
23566,SUBJ,NT,NT_3,2.3,2.3-SUB-1-AUT-SAM,1
23566,SUBJ,NT,NT_2,2.3,2.3-SUB-1-NT-STE,1
23566,OBJ,AUT,AUT_1,3.3,3.3-OBJ-2-AUT-ALE,0
23566,OBJ,AUT,AUT_2,3.3,3.3-OBJ-2-AUT-CAL,0
23566,OBJ,AUT,AUT_3,3.3,3.3-OBJ-2-AUT-RAG,0
23566,OBJ,NT,NT_2,3.3,3.3-OBJ-2-NT-STE,0
23566,OBJ,NT,NT_3,3.3,3.3-OBJ-2-NT-SAM,0
23566,OBJ,AUT,AUT_1,5.3,5.3-OBJ-1-AUT-ALE,0
23566,OBJ,AUT,AUT_2,5.3,5.3-OBJ-1-AUT-CAL,0
23566,OBJ,AUT,AUT_3,5.3,5.3-OBJ-1-AUT-RAG,0
23566,OBJ,NT,NT_1,5.3,5.3-OBJ-1-NT-BOB,0
23566,OBJ,NT,NT_2,5.3,5.3-OBJ-1-NT-STE,0
23566,OBJ,NT,NT_3,5.3,5.3-OBJ-1-NT-SAM,0
23566,SUBJ,AUT,AUT_1,5.5,5.5-SUB-2-AUT-ALE,1
23566,SUBJ,AUT,AUT_2,5.5,5.5-SUB-2-AUT-CAL,1
23566,SUBJ,AUT,AUT_3,5.5,5.5-SUB-2-AUT-RAG,1
23566,SUBJ,NT,NT_2,5.5,5.5-SUB-2-NT-STE,1
23566,SUBJ,NT,NT_3,5.5,5.5-SUB-2-NT-SAM,1
23566,CON,AUT,AUT_1,1.3,1.3-CON-2-AUT-ALE,0
23566,CON,AUT,AUT_2,1.3,1.3-CON-2-AUT-CAL,0
23566,CON,NT,NT_1,1.3,1.3-CON-2-NT-BOB,0
23566,CON,NT,NT_2,1.3,1.3-CON-2-NT-STE,0
23566,CON,NT,NT_3,1.3,1.3-CON-2-NT-SAM,0
23566,CON,AUT,AUT_1,1.7,1.7-CON-1-AUT-ALE,0
23566,CON,AUT,AUT_2,1.7,1.7-CON-1-AUT-CAL,0
23566,CON,AUT,AUT_3,1.7,1.7-CON-1-AUT-RAG,0
23566,CON,NT,NT_2,1.7,1.7-CON-1-NT-STE,0
23566,CON,NT,NT_3,1.7,1.7-CON-1-NT-SAM,0
23566,CON,AUT,AUT_1,4.4,4.4-CON-2-AUT-ALE,0
23566,CON,AUT,AUT_2,4.4,4.4-CON-2-AUT-CAL,0
23566,CON,AUT,AUT_3,4.4,4.4-CON-2-AUT-RAG,0
23566,CON,NT,NT_1,4.4,4.4-CON-2-NT-BOB,0
23566,CON,NT,NT_2,4.4,4.4-CON-2-NT-STE,0
23566,CON,NT,NT_3,4.4,4.4-CON-2-NT-SAM,0
24121,OBJ,AUT,AUT_1,1.2,1.2-OBJ-1-AUT-ALE,1
24121,OBJ,AUT,AUT_2,1.2,1.2-OBJ-1-AUT-CAL,0
24121,OBJ,AUT,AUT_3,1.2,1.2-OBJ-1-AUT-RAG,0
24121,OBJ,NT,NT_1,1.2,1.2-OBJ-1-NT-BOB,1
24121,OBJ,NT,NT_2,1.2,1.2-OBJ-1-NT-STE,1
24121,SUBJ,AUT,AUT_1,1.4,1.4-SUB-2-AUT-ALE,1
24121,SUBJ,AUT,AUT_2,1.4,1.4-SUB-2-AUT-CAL,0
24121,SUBJ,AUT,AUT_3,1.4,1.4-SUB-2-AUT-RAG,0
24121,SUBJ,NT,NT_3,1.4,1.4-SUB-2-NT-SAM,0
24121,SUBJ,AUT,AUT_1,2.3,2.3-SUB-1-AUT-ALE,0
24121,SUBJ,AUT,AUT_2,2.3,2.3-SUB-1-AUT-CAL,1
24121,SUBJ,NT,NT_3,2.3,2.3-SUB-1-AUT-SAM,1
24121,SUBJ,NT,NT_2,2.3,2.3-SUB-1-NT-STE,1
24121,OBJ,AUT,AUT_1,3.3,3.3-OBJ-2-AUT-ALE,1
24121,OBJ,AUT,AUT_2,3.3,3.3-OBJ-2-AUT-CAL,1
24121,OBJ,AUT,AUT_3,3.3,3.3-OBJ-2-AUT-RAG,0
24121,OBJ,NT,NT_2,3.3,3.3-OBJ-2-NT-STE,1
24121,OBJ,NT,NT_3,3.3,3.3-OBJ-2-NT-SAM,1
24121,OBJ,AUT,AUT_1,5.3,5.3-OBJ-1-AUT-ALE,1
24121,OBJ,AUT,AUT_2,5.3,5.3-OBJ-1-AUT-CAL,1
24121,OBJ,AUT,AUT_3,5.3,5.3-OBJ-1-AUT-RAG,1
24121,OBJ,NT,NT_1,5.3,5.3-OBJ-1-NT-BOB,1
24121,OBJ,NT,NT_2,5.3,5.3-OBJ-1-NT-STE,1
24121,OBJ,NT,NT_3,5.3,5.3-OBJ-1-NT-SAM,1
24121,SUBJ,AUT,AUT_1,5.5,5.5-SUB-2-AUT-ALE,0
24121,SUBJ,AUT,AUT_2,5.5,5.5-SUB-2-AUT-CAL,1
24121,SUBJ,AUT,AUT_3,5.5,5.5-SUB-2-AUT-RAG,0
24121,SUBJ,NT,NT_2,5.5,5.5-SUB-2-NT-STE,0
24121,SUBJ,NT,NT_3,5.5,5.5-SUB-2-NT-SAM,0
24121,CON,AUT,AUT_1,1.3,1.3-CON-2-AUT-ALE,0
24121,CON,AUT,AUT_2,1.3,1.3-CON-2-AUT-CAL,1
24121,CON,NT,NT_1,1.3,1.3-CON-2-NT-BOB,0
24121,CON,NT,NT_2,1.3,1.3-CON-2-NT-STE,1
24121,CON,NT,NT_3,1.3,1.3-CON-2-NT-SAM,1
24121,CON,AUT,AUT_1,1.7,1.7-CON-1-AUT-ALE,0
24121,CON,AUT,AUT_2,1.7,1.7-CON-1-AUT-CAL,0
24121,CON,AUT,AUT_3,1.7,1.7-CON-1-AUT-RAG,1
24121,CON,NT,NT_2,1.7,1.7-CON-1-NT-STE,1
24121,CON,NT,NT_3,1.7,1.7-CON-1-NT-SAM,1
24121,CON,AUT,AUT_1,4.4,4.4-CON-2-AUT-ALE,0
24121,CON,AUT,AUT_2,4.4,4.4-CON-2-AUT-CAL,1
24121,CON,AUT,AUT_3,4.4,4.4-CON-2-AUT-RAG,1
24121,CON,NT,NT_1,4.4,4.4-CON-2-NT-BOB,1
24121,CON,NT,NT_2,4.4,4.4-CON-2-NT-STE,1
24121,CON,NT,NT_3,4.4,4.4-CON-2-NT-SAM,0
22354,OBJ,AUT,AUT_1,1.2,1.2-OBJ-1-AUT-ALE,1
22354,OBJ,AUT,AUT_2,1.2,1.2-OBJ-1-AUT-CAL,1
22354,OBJ,AUT,AUT_3,1.2,1.2-OBJ-1-AUT-RAG,0
22354,OBJ,NT,NT_1,1.2,1.2-OBJ-1-NT-BOB,1
22354,OBJ,NT,NT_2,1.2,1.2-OBJ-1-NT-STE,1
22354,SUBJ,AUT,AUT_1,1.4,1.4-SUB-2-AUT-ALE,1
22354,SUBJ,AUT,AUT_2,1.4,1.4-SUB-2-AUT-CAL,1
22354,SUBJ,AUT,AUT_3,1.4,1.4-SUB-2-AUT-RAG,0
22354,SUBJ,NT,NT_3,1.4,1.4-SUB-2-NT-SAM,0
22354,SUBJ,AUT,AUT_1,2.3,2.3-SUB-1-AUT-ALE,0
22354,SUBJ,AUT,AUT_2,2.3,2.3-SUB-1-AUT-CAL,1
22354,SUBJ,NT,NT_3,2.3,2.3-SUB-1-AUT-SAM,1
22354,SUBJ,NT,NT_2,2.3,2.3-SUB-1-NT-STE,0
22354,OBJ,AUT,AUT_1,3.3,3.3-OBJ-2-AUT-ALE,1
22354,OBJ,AUT,AUT_2,3.3,3.3-OBJ-2-AUT-CAL,1
22354,OBJ,AUT,AUT_3,3.3,3.3-OBJ-2-AUT-RAG,0
22354,OBJ,NT,NT_2,3.3,3.3-OBJ-2-NT-STE,1
22354,OBJ,NT,NT_3,3.3,3.3-OBJ-2-NT-SAM,1
22354,OBJ,AUT,AUT_1,5.3,5.3-OBJ-1-AUT-ALE,1
22354,OBJ,AUT,AUT_2,5.3,5.3-OBJ-1-AUT-CAL,0
22354,OBJ,AUT,AUT_3,5.3,5.3-OBJ-1-AUT-RAG,1
22354,OBJ,NT,NT_1,5.3,5.3-OBJ-1-NT-BOB,1
22354,OBJ,NT,NT_2,5.3,5.3-OBJ-1-NT-STE,0
22354,OBJ,NT,NT_3,5.3,5.3-OBJ-1-NT-SAM,0
22354,SUBJ,AUT,AUT_1,5.5,5.5-SUB-2-AUT-ALE,0
22354,SUBJ,AUT,AUT_2,5.5,5.5-SUB-2-AUT-CAL,1
22354,SUBJ,AUT,AUT_3,5.5,5.5-SUB-2-AUT-RAG,1
22354,SUBJ,NT,NT_2,5.5,5.5-SUB-2-NT-STE,0
22354,SUBJ,NT,NT_3,5.5,5.5-SUB-2-NT-SAM,1
22354,CON,AUT,AUT_1,1.3,1.3-CON-2-AUT-ALE,0
22354,CON,AUT,AUT_2,1.3,1.3-CON-2-AUT-CAL,0
22354,CON,NT,NT_1,1.3,1.3-CON-2-NT-BOB,0
22354,CON,NT,NT_2,1.3,1.3-CON-2-NT-STE,1
22354,CON,NT,NT_3,1.3,1.3-CON-2-NT-SAM,0
22354,CON,AUT,AUT_1,1.7,1.7-CON-1-AUT-ALE,0
22354,CON,AUT,AUT_2,1.7,1.7-CON-1-AUT-CAL,0
22354,CON,AUT,AUT_3,1.7,1.7-CON-1-AUT-RAG,1
22354,CON,NT,NT_2,1.7,1.7-CON-1-NT-STE,0
22354,CON,NT,NT_3,1.7,1.7-CON-1-NT-SAM,1
22354,CON,AUT,AUT_1,4.4,4.4-CON-2-AUT-ALE,0
22354,CON,AUT,AUT_2,4.4,4.4-CON-2-AUT-CAL,1
22354,CON,AUT,AUT_3,4.4,4.4-CON-2-AUT-RAG,1
22354,CON,NT,NT_1,4.4,4.4-CON-2-NT-BOB,0
22354,CON,NT,NT_2,4.4,4.4-CON-2-NT-STE,1
22354,CON,NT,NT_3,4.4,4.4-CON-2-NT-SAM,0
23980,OBJ,AUT,AUT_1,1.2,1.2-OBJ-1-AUT-ALE,0
23980,OBJ,AUT,AUT_2,1.2,1.2-OBJ-1-AUT-CAL,1
23980,OBJ,AUT,AUT_3,1.2,1.2-OBJ-1-AUT-RAG,1
23980,OBJ,NT,NT_1,1.2,1.2-OBJ-1-NT-BOB,1
23980,OBJ,NT,NT_2,1.2,1.2-OBJ-1-NT-STE,0
23980,SUBJ,AUT,AUT_1,1.4,1.4-SUB-2-AUT-ALE,1
23980,SUBJ,AUT,AUT_2,1.4,1.4-SUB-2-AUT-CAL,0
23980,SUBJ,AUT,AUT_3,1.4,1.4-SUB-2-AUT-RAG,1
23980,SUBJ,NT,NT_3,1.4,1.4-SUB-2-NT-SAM,0
23980,SUBJ,AUT,AUT_1,2.3,2.3-SUB-1-AUT-ALE,1
23980,SUBJ,AUT,AUT_2,2.3,2.3-SUB-1-AUT-CAL,1
23980,SUBJ,NT,NT_3,2.3,2.3-SUB-1-AUT-SAM,1
23980,SUBJ,NT,NT_2,2.3,2.3-SUB-1-NT-STE,1
23980,OBJ,AUT,AUT_1,3.3,3.3-OBJ-2-AUT-ALE,1
23980,OBJ,AUT,AUT_2,3.3,3.3-OBJ-2-AUT-CAL,0
23980,OBJ,AUT,AUT_3,3.3,3.3-OBJ-2-AUT-RAG,0
23980,OBJ,NT,NT_2,3.3,3.3-OBJ-2-NT-STE,1
23980,OBJ,NT,NT_3,3.3,3.3-OBJ-2-NT-SAM,1
23980,OBJ,AUT,AUT_1,5.3,5.3-OBJ-1-AUT-ALE,0
23980,OBJ,AUT,AUT_2,5.3,5.3-OBJ-1-AUT-CAL,1
23980,OBJ,AUT,AUT_3,5.3,5.3-OBJ-1-AUT-RAG,1
23980,OBJ,NT,NT_1,5.3,5.3-OBJ-1-NT-BOB,1
23980,OBJ,NT,NT_2,5.3,5.3-OBJ-1-NT-STE,1
23980,OBJ,NT,NT_3,5.3,5.3-OBJ-1-NT-SAM,1
23980,SUBJ,AUT,AUT_1,5.5,5.5-SUB-2-AUT-ALE,0
23980,SUBJ,AUT,AUT_2,5.5,5.5-SUB-2-AUT-CAL,1
23980,SUBJ,AUT,AUT_3,5.5,5.5-SUB-2-AUT-RAG,1
23980,SUBJ,NT,NT_2,5.5,5.5-SUB-2-NT-STE,0
23980,SUBJ,NT,NT_3,5.5,5.5-SUB-2-NT-SAM,0
23980,CON,AUT,AUT_1,1.3,1.3-CON-2-AUT-ALE,0
23980,CON,AUT,AUT_2,1.3,1.3-CON-2-AUT-CAL,1
23980,CON,NT,NT_1,1.3,1.3-CON-2-NT-BOB,1
23980,CON,NT,NT_2,1.3,1.3-CON-2-NT-STE,1
23980,CON,NT,NT_3,1.3,1.3-CON-2-NT-SAM,0
23980,CON,AUT,AUT_1,1.7,1.7-CON-1-AUT-ALE,0
23980,CON,AUT,AUT_2,1.7,1.7-CON-1-AUT-CAL,0
23980,CON,AUT,AUT_3,1.7,1.7-CON-1-AUT-RAG,0
23980,CON,NT,NT_2,1.7,1.7-CON-1-NT-STE,0
23980,CON,NT,NT_3,1.7,1.7-CON-1-NT-SAM,0
23980,CON,AUT,AUT_1,4.4,4.4-CON-2-AUT-ALE,1
23980,CON,AUT,AUT_2,4.4,4.4-CON-2-AUT-CAL,1
23980,CON,AUT,AUT_3,4.4,4.4-CON-2-AUT-RAG,1
23980,CON,NT,NT_1,4.4,4.4-CON-2-NT-BOB,1
23980,CON,NT,NT_2,4.4,4.4-CON-2-NT-STE,1
23980,CON,NT,NT_3,4.4,4.4-CON-2-NT-SAM,1
17905,OBJ,AUT,AUT_1,1.2,1.2-OBJ-1-AUT-ALE,0
17905,OBJ,AUT,AUT_2,1.2,1.2-OBJ-1-AUT-CAL,0
17905,OBJ,AUT,AUT_3,1.2,1.2-OBJ-1-AUT-RAG,0
17905,OBJ,NT,NT_1,1.2,1.2-OBJ-1-NT-BOB,1
17905,OBJ,NT,NT_2,1.2,1.2-OBJ-1-NT-STE,1
17905,SUBJ,AUT,AUT_1,1.4,1.4-SUB-2-AUT-ALE,0
17905,SUBJ,AUT,AUT_2,1.4,1.4-SUB-2-AUT-CAL,0
17905,SUBJ,AUT,AUT_3,1.4,1.4-SUB-2-AUT-RAG,0
17905,SUBJ,NT,NT_3,1.4,1.4-SUB-2-NT-SAM,0
17905,SUBJ,AUT,AUT_1,2.3,2.3-SUB-1-AUT-ALE,1
17905,SUBJ,AUT,AUT_2,2.3,2.3-SUB-1-AUT-CAL,0
17905,SUBJ,NT,NT_3,2.3,2.3-SUB-1-AUT-SAM,1
17905,SUBJ,NT,NT_2,2.3,2.3-SUB-1-NT-STE,1
17905,OBJ,AUT,AUT_1,3.3,3.3-OBJ-2-AUT-ALE,1
17905,OBJ,AUT,AUT_2,3.3,3.3-OBJ-2-AUT-CAL,0
17905,OBJ,AUT,AUT_3,3.3,3.3-OBJ-2-AUT-RAG,1
17905,OBJ,NT,NT_2,3.3,3.3-OBJ-2-NT-STE,1
17905,OBJ,NT,NT_3,3.3,3.3-OBJ-2-NT-SAM,1
17905,OBJ,AUT,AUT_1,5.3,5.3-OBJ-1-AUT-ALE,0
17905,OBJ,AUT,AUT_2,5.3,5.3-OBJ-1-AUT-CAL,0
17905,OBJ,AUT,AUT_3,5.3,5.3-OBJ-1-AUT-RAG,1
17905,OBJ,NT,NT_1,5.3,5.3-OBJ-1-NT-BOB,0
17905,OBJ,NT,NT_2,5.3,5.3-OBJ-1-NT-STE,1
17905,OBJ,NT,NT_3,5.3,5.3-OBJ-1-NT-SAM,0
17905,SUBJ,AUT,AUT_1,5.5,5.5-SUB-2-AUT-ALE,0
17905,SUBJ,AUT,AUT_2,5.5,5.5-SUB-2-AUT-CAL,0
17905,SUBJ,AUT,AUT_3,5.5,5.5-SUB-2-AUT-RAG,0
17905,SUBJ,NT,NT_2,5.5,5.5-SUB-2-NT-STE,0
17905,SUBJ,NT,NT_3,5.5,5.5-SUB-2-NT-SAM,0
17905,CON,AUT,AUT_1,1.3,1.3-CON-2-AUT-ALE,0
17905,CON,AUT,AUT_2,1.3,1.3-CON-2-AUT-CAL,0
17905,CON,NT,NT_1,1.3,1.3-CON-2-NT-BOB,0
17905,CON,NT,NT_2,1.3,1.3-CON-2-NT-STE,0
17905,CON,NT,NT_3,1.3,1.3-CON-2-NT-SAM,0
17905,CON,AUT,AUT_1,1.7,1.7-CON-1-AUT-ALE,0
17905,CON,AUT,AUT_2,1.7,1.7-CON-1-AUT-CAL,0
17905,CON,AUT,AUT_3,1.7,1.7-CON-1-AUT-RAG,1
17905,CON,NT,NT_2,1.7,1.7-CON-1-NT-STE,0
17905,CON,NT,NT_3,1.7,1.7-CON-1-NT-SAM,0
17905,CON,AUT,AUT_1,4.4,4.4-CON-2-AUT-ALE,0
17905,CON,AUT,AUT_2,4.4,4.4-CON-2-AUT-CAL,0
17905,CON,AUT,AUT_3,4.4,4.4-CON-2-AUT-RAG,0
17905,CON,NT,NT_1,4.4,4.4-CON-2-NT-BOB,0
17905,CON,NT,NT_2,4.4,4.4-CON-2-NT-STE,0
17905,CON,NT,NT_3,4.4,4.4-CON-2-NT-SAM,0
22825,OBJ,AUT,AUT_1,1.2,1.2-OBJ-1-AUT-ALE,1
22825,OBJ,AUT,AUT_2,1.2,1.2-OBJ-1-AUT-CAL,0
22825,OBJ,AUT,AUT_3,1.2,1.2-OBJ-1-AUT-RAG,1
22825,OBJ,NT,NT_1,1.2,1.2-OBJ-1-NT-BOB,1
22825,OBJ,NT,NT_2,1.2,1.2-OBJ-1-NT-STE,1
22825,SUBJ,AUT,AUT_1,1.4,1.4-SUB-2-AUT-ALE,1
22825,SUBJ,AUT,AUT_2,1.4,1.4-SUB-2-AUT-CAL,1
22825,SUBJ,AUT,AUT_3,1.4,1.4-SUB-2-AUT-RAG,0
22825,SUBJ,NT,NT_3,1.4,1.4-SUB-2-NT-SAM,1
22825,SUBJ,AUT,AUT_1,2.3,2.3-SUB-1-AUT-ALE,0
22825,SUBJ,AUT,AUT_2,2.3,2.3-SUB-1-AUT-CAL,1
22825,SUBJ,NT,NT_3,2.3,2.3-SUB-1-AUT-SAM,1
22825,SUBJ,NT,NT_2,2.3,2.3-SUB-1-NT-STE,1
22825,OBJ,AUT,AUT_1,3.3,3.3-OBJ-2-AUT-ALE,0
22825,OBJ,AUT,AUT_2,3.3,3.3-OBJ-2-AUT-CAL,0
22825,OBJ,AUT,AUT_3,3.3,3.3-OBJ-2-AUT-RAG,0
22825,OBJ,NT,NT_2,3.3,3.3-OBJ-2-NT-STE,1
22825,OBJ,NT,NT_3,3.3,3.3-OBJ-2-NT-SAM,1
22825,OBJ,AUT,AUT_1,5.3,5.3-OBJ-1-AUT-ALE,0
